TimeStamp,AVALANCHE,BLIZZARD,COASTAL_FLOOD,COLD/WIND_CHILL,DEBRIS_FLOW,DENSE_FOG,DENSE_SMOKE,DROUGHT,DUST_DEVIL,DUST_STORM,EXCESSIVE_HEAT,ASTRONOMICAL_LOW_TIDE,EXTREME_COLD/WIND_CHILL,FLASH_FLOOD,FLOOD,FREEZING_FOG,FROST/FREEZE,FUNNEL_CLOUD,HAIL,HEAT,HEAVY_RAIN,HEAVY_SNOW,HIGH_SURF,HIGH_WIND,HURRICANE_(TYPHOON),ICE_STORM,LAKE-EFFECT_SNOW,LAKESHORE_FLOOD,LIGHTNING,MARINE_HAIL,MARINE_HIGH_WIND,MARINE_STRONG_WIND,MARINE_THUNDERSTORM_WIND,RIP_CURRENT,SEICHE,SLEET,SNEAKERWAVE,STORM_SURGE/TIDE,STRONG_WIND,THUNDERSTORM_WIND,TORNADO,TROPICAL_DEPRESSION,TROPICAL_STORM,TSUNAMI,VOLCANIC_ASH,WATERSPOUT,WILDFIRE,WINTER_STORM,WINTER_WEATHER,PRECIPITATION,precip_12m_mean,precip_12m_std,precip_12m_z,season_sin,season_cos
2019-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,113,15,0.0,0.0,0,69,0,6,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,405,7,0.0,0.0,0.0,0,0.0,0.0,0,0,5.46,5.614166666666666,1.843718862089407,-0.08361723136680148,1.2246467991473532e-16,-1.0
2019-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,59.0,0.0,0.0,243,19,0.0,0.0,1,29,54,11,0,0.0,0,0.0,0.0,0.0,0.0,12,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,731,2,0.0,0.0,0.0,0,0.0,0.0,0,0,5.77,5.474166666666666,1.7532072342026819,0.16873837134711092,-0.5000000000000001,-0.8660254037844386
2019-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,99,20,0.0,0.0,0,91,8,1,0,0.0,0,0.0,0.0,0.0,0.0,18,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,756,5,0.0,0.0,0.0,0,0.0,0.0,0,0,3.7,5.066666666666666,1.5153057497256188,-0.901908190419084,-0.8660254037844384,-0.5000000000000004
2019-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,0,0.0,0.0,1,16,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,77,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.9500000000000001,4.63,1.8745811653418858,-1.9631051821268257,-1.0,-1.8369701987210297e-16
2019-10,0.0,0.0,48.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,56,29,0.0,38.0,0,2,0,3,0,0.0,33,0.0,0.0,0.0,7.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,85,127,2,0.0,0.0,0.0,0,0.0,0.0,0,0,6.1499999999999995,4.843333333333333,1.89106191107408,0.6909697979821876,-0.8660254037844386,0.5000000000000001
2019-11,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,37,0.0,0.0,0,0,0,0,0,0.0,51,0.0,0.0,1.0,17.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,29,6,0,0.0,0.0,0.0,0,0.0,0.0,21,43,6.1499999999999995,4.720833333333333,1.7361056646379212,0.823202582525258,-0.5000000000000004,0.8660254037844384
2019-12,0.0,0.0,0.0,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,54,0.0,0,0.0,6.0,14.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,20,0,0,0.0,0.0,0.0,0,0.0,0.0,36,107,7.09,4.769166666666666,1.7974348304450345,1.2911919219673231,-2.4492935982947064e-16,1.0
2020-01,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0.0,16,0.0,3.0,21.0,6.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,68,0,0,0.0,0.0,0.0,0,0.0,0.0,5,79,1.9300000000000002,4.631666666666667,1.9530481227294343,-1.3833077819357666,0.49999999999999994,0.8660254037844387
2020-02,0.0,9.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0,0,0,0,17,0.0,17,0.0,0.0,17.0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,31,88,0,0.0,0.0,0.0,0,0.0,0.0,20,71,2.5400000000000005,4.581666666666667,2.001780268267284,-1.0199254628650665,0.8660254037844386,0.5000000000000001
2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,17,3,0.0,0.0,0,39,0,0,2,0.0,13,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,59,0,0.0,0.0,0.0,0,0.0,1.0,4,29,3.78,4.574166666666666,2.0048552808045006,-0.3961216923088762,1.0,6.123233995736766e-17
2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4,11,0.0,0.0,0,18,0,0,0,0.0,87,0.0,0.0,0.0,4.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,22,265,5,0.0,0.0,0.0,0,0.0,0.0,0,31,4.49,4.569166666666667,2.0049958437197146,-0.03948470362900842,0.8660254037844387,-0.49999999999999983
2020-05,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.0,83.0,1,17,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,2,205,2,0.0,0.0,0.0,0,0.0,0.0,0,2,1.6500000000000001,4.138333333333333,2.0326419589621096,-1.2241867400021123,0.49999999999999994,-0.8660254037844387
2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24,1,0.0,0.0,2,64,5,0,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,618,1,0.0,0.0,0.0,0,0.0,0.0,0,0,1.7600000000000002,3.83,2.093644061091913,-0.9887067426926514,1.2246467991473532e-16,-1.0
2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,133,6,0.0,0.0,2,87,81,13,0,0.0,0,0.0,0.0,0.0,0.0,17,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,666,3,0.0,6.0,0.0,0,0.0,0.0,0,0,6.580000000000001,3.8975000000000004,2.173414259973126,1.234233182970452,-0.5000000000000001,-0.8660254037844386
2020-08,0.0,0.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,174,4,0.0,0.0,0,30,18,6,0,0.0,3,0.0,0.0,0.0,0.0,4,0,0.0,0,0,1.0,0.0,0.0,0,0.0,27,663,20,0.0,70.0,0.0,0,0.0,0.0,0,0,5.029999999999999,4.008333333333334,2.196219203057558,0.465193394741431,-0.8660254037844384,-0.5000000000000004
2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0,0.0,0.0,0.0,12,0,0.0,4.0,0,0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,3,9,0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.9399999999999995,4.2575,1.976301067421384,-0.16065366012996435,-1.0,-1.8369701987210297e-16
2020-10,0.0,0.0,5.0,0.0,0.0,0.0,0,20.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,154,1,0.0,0.0,0.0,0,0.0,0.0,0,8,5.05,4.165833333333333,1.9047570035110075,0.4641886944302592,-0.8660254037844386,0.5000000000000001
2020-11,0.0,0.0,1.0,0.0,0.0,0.0,0,13.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0,27,0.0,0.0,4.0,4.0,0,0,0.0,0,0,0.0,1.0,0.0,0,0.0,3,317,1,0.0,0.0,0.0,0,0.0,0.0,1,3,5.05,4.074166666666667,1.8254038573488964,0.5345848971474033,-0.5000000000000004,0.8660254037844384
2020-12,1.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,30,31,0.0,0.0,0,0,0,0,54,0.0,50,0.0,0.0,14.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0.0,134,28,4.609999999999999,3.8675,1.5763140261670239,0.47103558534302165,-2.4492935982947064e-16,1.0
2021-01,0.0,0.0,0.0,37.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,7,0.0,6,0.0,2.0,20.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,36,180,2.3100000000000005,3.8991666666666664,1.5371843110247354,-1.0338166056400078,0.49999999999999994,0.8660254037844387
2021-02,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,27,0.0,1,0.0,12.0,19.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,207,333,2.3100000000000005,3.8800000000000003,1.5569784257277948,-1.0083633620460208,0.8660254037844386,0.5000000000000001
2021-03,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0,60,0.0,0.0,0.0,3.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,93,0,0.0,0.0,0.0,0,0.0,2.0,0,1,3.4099999999999997,3.849166666666667,1.5627915485573909,-0.28101423191855696,1.0,6.123233995736766e-17
2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,1.0,1,11,0,0,2,0.0,38,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,27,52,2,0.0,0.0,0.0,0,0.0,2.0,0,20,2.6899999999999995,3.6991666666666667,1.5819576958677286,-0.6379226633573937,0.8660254037844387,-0.49999999999999983
2021-05,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6,0,0.0,0.0,0,9,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,237,2,0.0,0.0,0.0,0,0.0,0.0,0,0,4.359999999999999,3.9250000000000003,1.4508336161731872,0.29982762678699393,0.49999999999999994,-0.8660254037844387
2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,15.0,0.0,0.0,49,9,0.0,0.0,1,71,44,0,0,0.0,0,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,698,3,0.0,0.0,0.0,0,0.0,0.0,0,0,2.62,3.996666666666666,1.35204446762088,-1.0182110867175191,1.2246467991473532e-16,-1.0
2021-07,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,259,20,0.0,0.0,4,107,17,16,0,0.0,0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1034,29,0.0,10.0,0.0,0,0.0,0.0,0,0,11.09,4.3725,2.3751559757394674,2.8282353111182994,-0.5000000000000001,-0.8660254037844386
2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,28.0,0.0,0.0,229,14,0.0,0.0,0,14,56,47,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,417,10,2.0,7.0,0.0,0,0.0,0.0,0,0,10.32,4.813333333333333,2.9335592199527345,1.8771281756348492,-0.8660254037844384,-0.5000000000000004
2021-09,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,313,20,0.0,0.0,2,8,0,14,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,172,13,0.0,0.0,0.0,0,0.0,0.0,0,0,10.029999999999998,5.320833333333333,3.275580332574904,1.437658731747492,-1.0,-1.8369701987210297e-16
2021-10,0.0,0.0,21.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,82,34,0.0,0.0,1,0,0,0,0,0.0,12,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,63,14,0.0,0.0,0.0,0,0.0,0.0,0,0,5.260000000000001,5.338333333333334,3.2745626587470595,-0.023921769560306932,-0.8660254037844386,0.5000000000000001
2021-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,19,0,0,0,0.0,3,0.0,0.0,3.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,35,11,0.0,0.0,0.0,0,0.0,0.0,5,20,1.12,5.010833333333333,3.4951198661545044,-1.1132188543834438,-0.5000000000000004,0.8660254037844384
2021-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,64,0.0,0.0,1.0,9.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,56,22,0,0.0,0.0,0.0,0,0.0,0.0,2,100,1.3900000000000003,4.7425,3.6489129763658257,-0.9187667729305393,-2.4492935982947064e-16,1.0
2022-01,0.0,12.0,4.0,85.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,79.0,1,0,0.0,0.0,0,1,0,0,52,0.0,1,0.0,10.0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,6,0,0.0,0.0,0.0,0,0.0,0.0,147,243,4.29,4.9075,3.572893212662661,-0.17282912285526003,0.49999999999999994,0.8660254037844387
2022-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,3,22,0.0,0.0,0,0,0,0,18,0.0,6,0.0,13.0,4.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,47,14,0,0.0,0.0,0.0,0,0.0,0.0,92,217,3.2300000000000004,4.984166666666666,3.5215917329147253,-0.4981175558402364,0.8660254037844386,0.5000000000000001
2022-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,0.0,2,1,0.0,0.0,0,2,0,0,35,0.0,18,0.0,0.0,2.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,34,263,3,0.0,0.0,0.0,0,0.0,0.0,67,97,2.39,4.899166666666666,3.5749468103693096,-0.7018752445179616,1.0,6.123233995736766e-17
2022-04,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,35,0.0,0.0,0,9,0,0,16,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,35,1,0.0,0.0,0.0,0,0.0,0.0,15,15,2.39,4.8741666666666665,3.5928045726103304,-0.6914282746143942,0.8660254037844387,-0.49999999999999983
2022-05,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9,4,0.0,0.0,1,65,0,6,0,0.0,4,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,243,4,0.0,0.0,0.0,0,0.0,0.0,0,0,4.52,4.8875,3.591019417177448,-0.1023386279233368,0.49999999999999994,-0.8660254037844387
2022-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,13,2,0.0,0.0,0,47,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,228,1,0.0,0.0,0.0,0,0.0,1.0,0,0,2.92,4.9125000000000005,3.5748060977294474,-0.5573728883548523,1.2246467991473532e-16,-1.0
2022-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,32,0,0.0,0.0,0,45,36,5,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,534,4,0.0,0.0,0.0,0,0.0,0.0,0,0,4.549999999999999,4.3675,2.999654904393927,0.060840331910404506,-0.5000000000000001,-0.8660254037844386
2022-08,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0,17.0,0.0,0.0,35,3,0.0,0.0,1,17,43,31,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,200,2,0.0,0.0,0.0,0,0.0,1.0,0,0,1.71,3.6500000000000004,2.4201727962350836,-0.8015956559043804,-0.8660254037844384,-0.5000000000000004
2022-09,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0,0.0,0.0,0.0,31,9,0.0,1.0,0,3,0,2,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,40,3,0.0,0.0,0.0,0,0.0,1.0,0,0,4.1000000000000005,3.1558333333333337,1.3816094589172698,0.6833817332190132,-1.0,-1.8369701987210297e-16
2022-10,0.0,0.0,12.0,0.0,0.0,31.0,0,4.0,0.0,0,0.0,0.0,0.0,1,1,0.0,2.0,0,0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4,0,0.0,0.0,0.0,0,0.0,0.0,0,0,5.08,3.1408333333333336,1.3574538889428378,1.428532256205665,-0.8660254037844386,0.5000000000000001
2022-11,0.0,0.0,0.0,0.0,0.0,17.0,0,2.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,19,0,7,0,0.0,7,0.0,0.0,29.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,8,18,0,0.0,0.0,0.0,0,0.0,1.0,2,81,3.1500000000000004,3.31,1.200090905647634,-0.13332323347093028,-0.5000000000000004,0.8660254037844384
2022-12,0.0,10.0,21.0,58.0,0.0,39.0,0,0.0,0.0,0,0.0,0.0,24.0,2,7,0.0,0.0,0,0,0,0,0,0.0,34,0.0,3.0,19.0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,41,6,0,0.0,0.0,0.0,0,0.0,0.0,76,140,5.83,3.6799999999999997,1.2381657988551167,1.736439499449929,-2.4492935982947064e-16,1.0
2023-01,0.0,0.0,0.0,0.0,0.0,21.0,0,0.0,0.0,0,0.0,0.0,0.0,0,4,0.0,0.0,0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,20,78,4.38,3.6875,1.2424618157659202,0.5573611930867314,0.49999999999999994,0.8660254037844387
2023-02,0.0,0.0,0.0,7.0,0.0,22.0,0,0.0,0.0,0,0.0,0.0,38.0,0,0,0.0,0.0,0,13,0,0,18,0.0,15,0.0,6.0,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,30,20,1,0.0,0.0,0.0,0,0.0,0.0,6,83,1.28,3.5250000000000004,1.4222485398448788,-1.5784864157743181,0.8660254037844386,0.5000000000000001
2023-03,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3.0,0.0,0,3,0,0,20,0.0,22,0.0,0.0,3.0,3.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,20,14,0,0.0,0.0,0.0,0,0.0,0.0,69,65,3.3199999999999994,3.6025000000000005,1.3794737138752262,-0.20478824435617574,1.0,6.123233995736766e-17
2023-04,0.0,0.0,0.0,0.0,2.0,17.0,0,0.0,0.0,0,0.0,0.0,0.0,9,9,0.0,0.0,1,38,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,279,15,0.0,0.0,0.0,0,0.0,2.0,0,0,7.699999999999999,4.045,1.7555651770609602,2.08195061496887,0.8660254037844387,-0.49999999999999983
2023-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,4,0.0,69.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.28,3.775,1.9175481503969838,-1.3011407298864794,0.49999999999999994,-0.8660254037844387
2023-06,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,28,7,0.0,0.0,3,72,0,0,0,0.0,0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,220,5,0.0,0.0,0.0,0,0.0,0.0,0,0,1.62,3.666666666666666,2.004972606175739,-1.020795326760326,1.2246467991473532e-16,-1.0
2023-07,0.0,0.0,0.0,0.0,0.0,22.0,0,0.0,0.0,0,0.0,0.0,0.0,326,32,0.0,0.0,7,59,18,1,0,0.0,0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,792,7,0.0,0.0,0.0,0,0.0,0.0,0,0,5.340000000000001,3.7325,2.0490979168227312,0.784491549575406,-0.5000000000000001,-0.8660254037844386
2023-08,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,37,13,0.0,0.0,5,76,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,431,27,0.0,0.0,0.0,0,0.0,0.0,0,0,6.559999999999999,4.136666666666667,2.091777553501644,1.158504320536695,-0.8660254037844384,-0.5000000000000004
2023-09,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,143,7,0.0,0.0,1,60,14,0,0,1.0,2,0.0,0.0,0.0,0.0,7,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,326,1,0.0,0.0,0.0,0,0.0,0.0,0,0,14.25,4.982500000000001,3.5906928300816827,2.5809782230214267,-1.0,-1.8369701987210297e-16
2023-10,0.0,0.0,0.0,0.0,0.0,38.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,3.8999999999999995,4.884166666666666,3.6039131720277546,-0.27308279075794767,-0.8660254037844386,0.5000000000000001
2023-11,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0,3,0.0,0.0,15.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0,19,2.95,4.8675,3.613112797977541,-0.5307058227114665,-0.5000000000000004,0.8660254037844384
2023-12,0.0,0.0,20.0,0.0,0.0,59.0,0,0.0,0.0,0,0.0,0.0,0.0,71,135,0.0,0.0,0,0,0,0,2,0.0,28,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,2,0,0.0,0.0,0.0,0,0.0,0.0,6,34,6.709999999999999,4.940833333333333,3.643228983229359,0.48560402730944363,-2.4492935982947064e-16,1.0
2024-01,0.0,0.0,63.0,0.0,0.0,35.0,0,0.0,0.0,0,0.0,1.0,0.0,6,19,0.0,0.0,0,0,0,0,74,0.0,95,0.0,0.0,14.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,31,0,0,0.0,0.0,0.0,0,0.0,0.0,45,270,5.280000000000001,5.015833333333333,3.6398962481051162,0.07257532870729208,0.49999999999999994,0.8660254037844387
2024-02,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,54,0.0,35,0.0,0.0,8.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,22,6,1,0.0,0.0,0.0,0,0.0,0.0,31,98,2.0500000000000003,5.079999999999999,3.5742462651077034,-0.8477311789003703,0.8660254037844386,0.5000000000000001
2024-03,0.0,0.0,13.0,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0.0,0,5,0.0,0.0,0,14,0,0,10,0.0,32,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,29,0,0,0.0,0.0,0.0,0,0.0,0.0,30,34,9.059999999999999,5.558333333333333,3.69919852089202,0.9466014453915489,1.0,6.123233995736766e-17
2024-04,0.0,0.0,24.0,0.0,0.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,84,32,0.0,0.0,0,101,0,0,0,0.0,16,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,7,57,0,0.0,0.0,0.0,0,0.0,0.0,12,21,3.469999999999999,5.2058333333333335,3.678044090727209,-0.4719446778002414,0.8660254037844387,-0.49999999999999983
2024-05,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0.0,0,0.0,0.0,0.0,14,2,0.0,0.0,1,35,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,179,15,0.0,0.0,0.0,0,0.0,0.0,0,0,4.11,5.441666666666666,3.4893261483697655,-0.3816400674636932,0.49999999999999994,-0.8660254037844387
2024-06,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0,20.0,0.0,0.0,34,2,0.0,0.0,1,33,80,2,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,1.0,0.0,0.0,0,0.0,8,889,10,0.0,0.0,0.0,0,0.0,0.0,0,0,1.7100000000000002,5.449166666666667,3.4804504889540695,-1.0743341066145566,1.2246467991473532e-16,-1.0
2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.0,0,76.0,0.0,0.0,55,3,0.0,0.0,10,19,57,1,0,0.0,0,0.0,0.0,0.0,0.0,5,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,762,24,0.0,0.0,0.0,0,0.0,0.0,0,0,4.2,5.354166666666667,3.4992088932768635,-0.3298364578588613,-0.5000000000000001,-0.8660254037844386
2024-08,0.0,0.0,0.0,0.0,0.0,2.0,0,16.0,0.0,0,19.0,1.0,0.0,331,31,0.0,0.0,0,66,7,0,0,0.0,11,0.0,0.0,0.0,0.0,2,0,0.0,0,0,1.0,0.0,0.0,0,0.0,15,381,7,0.0,0.0,0.0,0,0.0,0.0,0,0,7.02,5.392499999999999,3.516098367121253,0.46287100930355624,-0.8660254037844384,-0.5000000000000004
2024-09,0.0,0.0,8.0,0.0,0.0,20.0,0,4.0,0.0,0,0.0,0.0,0.0,18,2,0.0,0.0,2,19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,54,4,0.0,0.0,0.0,0,0.0,0.0,0,0,1.58,4.336666666666666,2.3099560536289356,-1.1933848967974732,-1.0,-1.8369701987210297e-16
