market_ticker,timestamp,open,high,low,close,volume,open_interest,label
HIGHNY-24APR13-B58.5,2024-04-13 04:00:00,0.23,0.46,0.23,0.25,1120,1012,0
HIGHNY-24APR13-B58.5,2024-04-14 04:00:00,0.04,0.97,0.01,0.01,27,1039,0
HIGHNY-24APR13-B56.5,2024-04-13 04:00:00,0.23,0.52,0.23,0.49,243,221,0
HIGHNY-24APR13-B56.5,2024-04-14 04:00:00,0.97,0.97,0.64,0.96,52,273,1
HIGHNY-24APR13-B54.5,2024-04-13 04:00:00,0.23,0.23,0.22,0.22,23,23,0
HIGHNY-24APR13-B54.5,2024-04-14 04:00:00,0.01,0.01,0.01,0.01,3149,3172,0
HIGHNY-24APR13-B52.5,2024-04-13 04:00:00,0.24,0.24,0.24,0.24,3,3,0
HIGHNY-24APR13-B52.5,2024-04-14 04:00:00,0.01,0.03,0.01,0.03,8321,8324,0
HIGHNY-24APR12-T69,2024-04-12 04:00:00,0.03,0.03,0.03,0.03,1,1,0
HIGHNY-24APR12-T69,2024-04-13 04:00:00,0.01,0.01,0.01,0.01,1,1,0
HIGHNY-24APR12-B68.5,2024-04-12 04:00:00,0.11,0.19,0.09,0.15,582,582,0
HIGHNY-24APR12-B66.5,2024-04-12 04:00:00,0.36,0.44,0.28,0.4,1085,409,0
HIGHNY-24APR12-B66.5,2024-04-13 04:00:00,0.32,0.32,0.01,0.01,719,1124,0
HIGHNY-24APR12-B64.5,2024-04-12 04:00:00,0.25,0.47,0.23,0.36,597,576,0
HIGHNY-24APR12-B64.5,2024-04-13 04:00:00,0.47,0.54,0.01,0.01,72,607,0
HIGHNY-24APR12-B62.5,2024-04-12 04:00:00,0.17,0.23,0.07,0.21,1027,1025,0
HIGHNY-24APR12-B62.5,2024-04-13 04:00:00,0.33,0.99,0.29,0.99,532,1359,1
HIGHNY-24APR12-T62,2024-04-12 04:00:00,0.03,0.03,0.03,0.03,3,3,0
HIGHNY-24APR12-T62,2024-04-13 04:00:00,0.1,0.14,0.01,0.01,81,80,0
HIGHNY-24APR11-T67,2024-04-11 04:00:00,0.06,0.34,0.06,0.27,515,313,0
HIGHNY-24APR11-T67,2024-04-12 04:00:00,0.03,0.03,0.03,0.03,500,813,0
HIGHNY-24APR11-B66.5,2024-04-11 04:00:00,0.24,0.43,0.14,0.39,1481,1161,0
HIGHNY-24APR11-B66.5,2024-04-12 04:00:00,0.24,0.24,0.01,0.04,745,1675,0
HIGHNY-24APR11-B64.5,2024-04-11 04:00:00,0.38,0.48,0.18,0.3,1040,846,0
HIGHNY-24APR11-B64.5,2024-04-12 04:00:00,0.6,0.6,0.01,0.01,69,846,0
HIGHNY-24APR11-B62.5,2024-04-11 04:00:00,0.25,0.44,0.12,0.12,273,170,0
HIGHNY-24APR11-B62.5,2024-04-12 04:00:00,0.18,0.43,0.03,0.15,553,582,0
HIGHNY-24APR11-B60.5,2024-04-11 04:00:00,0.22,0.22,0.01,0.02,41,41,0
HIGHNY-24APR11-B60.5,2024-04-12 04:00:00,0.22,0.99,0.01,0.99,72,105,1
HIGHNY-24APR11-T60,2024-04-11 04:00:00,0.14,0.14,0.14,0.14,15,15,0
HIGHNY-24APR11-T60,2024-04-12 04:00:00,0.09,0.1,0.01,0.01,203,218,0
HIGHNY-24APR10-T63,2024-04-10 04:00:00,0.13,0.67,0.13,0.59,2177,1132,0
HIGHNY-24APR10-T63,2024-04-11 04:00:00,0.59,0.99,0.32,0.99,791,1743,1
HIGHNY-24APR10-T56,2024-04-10 04:00:00,0.01,0.12,0.01,0.01,205,205,0
HIGHNY-24APR10-B62.5,2024-04-10 04:00:00,0.17,0.47,0.13,0.31,1153,775,0
HIGHNY-24APR10-B62.5,2024-04-11 04:00:00,0.37,0.37,0.01,0.01,282,928,0
HIGHNY-24APR10-B60.5,2024-04-10 04:00:00,0.37,0.39,0.12,0.12,1224,889,0
HIGHNY-24APR10-B60.5,2024-04-11 04:00:00,0.27,0.27,0.01,0.01,565,1454,0
HIGHNY-24APR10-B58.5,2024-04-10 04:00:00,0.3,0.33,0.07,0.07,1541,439,0
HIGHNY-24APR10-B58.5,2024-04-11 04:00:00,0.01,0.01,0.01,0.01,2,439,0
HIGHNY-24APR10-B56.5,2024-04-10 04:00:00,0.09,0.1,0.01,0.1,262,258,0
HIGHNY-24APR10-B56.5,2024-04-11 04:00:00,0.01,0.01,0.01,0.01,2,258,0
HIGHNY-24APR09-T75,2024-04-09 04:00:00,0.5,0.5,0.25,0.3,1494,1446,0
HIGHNY-24APR09-T75,2024-04-10 04:00:00,0.51,0.99,0.44,0.99,661,1990,1
HIGHNY-24APR09-B74.5,2024-04-09 04:00:00,0.36,0.41,0.28,0.38,72,38,0
HIGHNY-24APR09-B74.5,2024-04-10 04:00:00,0.41,0.41,0.01,0.01,207,224,0
HIGHNY-24APR09-B72.5,2024-04-09 04:00:00,0.12,0.5,0.12,0.36,223,176,0
HIGHNY-24APR09-B72.5,2024-04-10 04:00:00,0.16,0.9,0.01,0.01,228,400,0
HIGHNY-24APR09-B70.5,2024-04-09 04:00:00,0.01,0.23,0.01,0.01,17,16,0
HIGHNY-24APR09-B70.5,2024-04-10 04:00:00,0.1,0.24,0.1,0.15,11,20,0
HIGHNY-24APR09-B68.5,2024-04-09 04:00:00,0.11,0.12,0.11,0.12,7,7,0
HIGHNY-24APR09-B68.5,2024-04-10 04:00:00,0.23,0.24,0.01,0.01,113,118,0
HIGHNY-24APR09-T68,2024-04-09 04:00:00,0.1,0.14,0.1,0.13,18,18,0
HIGHNY-24APR09-T68,2024-04-10 04:00:00,0.14,0.14,0.14,0.14,11,27,0
HIGHNY-24APR08-T67,2024-04-08 04:00:00,0.15,0.15,0.13,0.13,240,239,0
HIGHNY-24APR08-T67,2024-04-09 04:00:00,0.14,0.99,0.13,0.99,1243,1342,1
HIGHNY-24APR08-B66.5,2024-04-08 04:00:00,0.14,0.34,0.14,0.29,436,314,0
HIGHNY-24APR08-B66.5,2024-04-09 04:00:00,0.17,0.97,0.01,0.01,1547,1130,0
HIGHNY-24APR08-B64.5,2024-04-08 04:00:00,0.33,0.44,0.33,0.41,203,135,0
HIGHNY-24APR08-B64.5,2024-04-09 04:00:00,0.45,0.98,0.01,0.02,14213,14112,0
HIGHNY-24APR08-B62.5,2024-04-08 04:00:00,0.33,0.33,0.17,0.17,867,209,0
HIGHNY-24APR08-B62.5,2024-04-09 04:00:00,0.28,0.32,0.01,0.01,1736,1943,0
HIGHNY-24APR08-B60.5,2024-04-08 04:00:00,0.02,0.02,0.01,0.01,13,8,0
HIGHNY-24APR07-T58,2024-04-08 04:00:00,0.17,0.99,0.03,0.99,2093,1887,1
HIGHNY-24APR07-B57.5,2024-04-07 04:00:00,0.25,0.28,0.25,0.28,64,64,0
HIGHNY-24APR07-B57.5,2024-04-08 04:00:00,0.43,0.56,0.01,0.01,1981,1880,0
HIGHNY-24APR07-B55.5,2024-04-07 04:00:00,0.38,0.47,0.38,0.4,657,646,0
HIGHNY-24APR07-B55.5,2024-04-08 04:00:00,0.34,0.71,0.01,0.01,423,1053,0
HIGHNY-24APR07-B53.5,2024-04-07 04:00:00,0.27,0.27,0.27,0.27,20,20,0
HIGHNY-24APR07-B53.5,2024-04-08 04:00:00,0.12,0.14,0.01,0.01,17,27,0
HIGHNY-24APR07-B51.5,2024-04-08 04:00:00,0.01,0.01,0.01,0.01,100,100,0
HIGHNY-24APR07-T51,2024-04-07 04:00:00,0.15,0.15,0.15,0.15,10,10,0
HIGHNY-24APR07-T51,2024-04-08 04:00:00,0.01,0.01,0.01,0.01,10,10,0
HIGHNY-24APR06-T56,2024-04-06 04:00:00,0.01,0.01,0.01,0.01,1,1,0
HIGHNY-24APR06-T56,2024-04-07 04:00:00,0.01,0.01,0.01,0.01,601,601,0
HIGHNY-24APR06-T49,2024-04-06 04:00:00,0.14,0.14,0.14,0.14,5,5,0
HIGHNY-24APR06-T49,2024-04-07 04:00:00,0.01,0.01,0.01,0.01,100,105,0
HIGHNY-24APR06-B55.5,2024-04-06 04:00:00,0.1,0.26,0.1,0.23,357,346,0
HIGHNY-24APR06-B55.5,2024-04-07 04:00:00,0.09,0.48,0.03,0.03,1780,2086,0
HIGHNY-24APR06-B53.5,2024-04-06 04:00:00,0.3,0.44,0.3,0.34,416,356,0
HIGHNY-24APR06-B53.5,2024-04-07 04:00:00,0.47,0.99,0.47,0.99,624,942,1
HIGHNY-24APR06-B51.5,2024-04-06 04:00:00,0.37,0.45,0.14,0.37,1443,624,0
HIGHNY-24APR06-B51.5,2024-04-07 04:00:00,0.4,0.48,0.01,0.01,3540,3746,0
HIGHNY-24APR06-B49.5,2024-04-06 04:00:00,0.12,0.26,0.1,0.13,376,375,0
HIGHNY-24APR06-B49.5,2024-04-07 04:00:00,0.01,0.01,0.01,0.01,381,384,0
HIGHNY-24APR05-T54,2024-04-05 04:00:00,0.03,0.03,0.03,0.03,16,16,0
HIGHNY-24APR05-T54,2024-04-06 04:00:00,0.04,0.12,0.01,0.12,400,415,0
HIGHNY-24APR05-B53.5,2024-04-05 04:00:00,0.14,0.16,0.11,0.11,453,437,0
HIGHNY-24APR05-B53.5,2024-04-06 04:00:00,0.15,0.5,0.01,0.01,596,1032,0
HIGHNY-24APR05-B51.5,2024-04-05 04:00:00,0.32,0.44,0.27,0.38,667,520,0
HIGHNY-24APR05-B51.5,2024-04-06 04:00:00,0.36,0.81,0.01,0.01,432,730,0
HIGHNY-24APR05-T47,2024-04-05 04:00:00,0.13,0.13,0.13,0.13,16,16,0
HIGHNY-24APR05-T47,2024-04-06 04:00:00,0.01,0.01,0.01,0.01,110,126,0
HIGHNY-24APR05-B49.5,2024-04-05 04:00:00,0.34,0.44,0.3,0.4,1173,760,0
HIGHNY-24APR05-B49.5,2024-04-06 04:00:00,0.35,0.99,0.25,0.99,1202,1447,1
HIGHNY-24APR05-B47.5,2024-04-05 04:00:00,0.15,0.27,0.13,0.13,976,734,0
HIGHNY-24APR05-B47.5,2024-04-06 04:00:00,0.19,0.19,0.01,0.01,1018,1244,0
HIGHNY-24APR04-T54,2024-04-05 04:00:00,0.01,0.01,0.01,0.01,200,200,0
HIGHNY-24APR04-B53.5,2024-04-04 04:00:00,0.15,0.15,0.11,0.11,419,419,0
HIGHNY-24APR04-B53.5,2024-04-05 04:00:00,0.05,0.99,0.05,0.99,543,750,1
HIGHNY-24APR04-B51.5,2024-04-04 04:00:00,0.37,0.39,0.27,0.27,1293,345,0
HIGHNY-24APR04-B51.5,2024-04-05 04:00:00,0.2,0.23,0.01,0.01,3520,3166,0
HIGHNY-24APR04-B49.5,2024-04-04 04:00:00,0.28,0.43,0.28,0.43,411,65,0
HIGHNY-24APR04-B49.5,2024-04-05 04:00:00,0.57,0.9,0.01,0.01,4736,4740,0
HIGHNY-24APR04-B47.5,2024-04-04 04:00:00,0.2,0.24,0.14,0.22,985,519,0
HIGHNY-24APR04-B47.5,2024-04-05 04:00:00,0.24,0.79,0.01,0.01,2318,2742,0
HIGHNY-24APR04-T47,2024-04-05 04:00:00,0.14,0.15,0.01,0.01,1110,1109,0
HIGHNY-24APR03-B50.5,2024-04-03 04:00:00,0.1,0.1,0.08,0.08,207,207,0
HIGHNY-24APR03-B48.5,2024-04-03 04:00:00,0.3,0.51,0.3,0.4,318,245,0
HIGHNY-24APR03-B48.5,2024-04-04 04:00:00,0.03,0.1,0.01,0.01,454,699,0
HIGHNY-24APR03-B46.5,2024-04-03 04:00:00,0.37,0.44,0.3,0.37,752,453,0
HIGHNY-24APR03-B46.5,2024-04-04 04:00:00,0.81,0.81,0.05,0.06,358,667,0
HIGHNY-24APR03-B44.5,2024-04-03 04:00:00,0.13,0.2,0.07,0.17,1287,927,0
HIGHNY-24APR03-B44.5,2024-04-04 04:00:00,0.24,0.99,0.15,0.99,1601,1541,1
HIGHNY-24APR03-T44,2024-04-04 04:00:00,0.09,0.09,0.01,0.01,649,648,0
HIGHNY-24APR02-T52,2024-04-02 04:00:00,0.24,0.5,0.05,0.5,1641,1641,0
HIGHNY-24APR02-T52,2024-04-03 04:00:00,0.34,0.34,0.03,0.03,193,1833,0
HIGHNY-24APR02-B51.5,2024-04-02 04:00:00,0.36,0.57,0.36,0.45,877,267,0
HIGHNY-24APR02-B51.5,2024-04-03 04:00:00,0.6,0.99,0.6,0.98,170,437,1
HIGHNY-24APR02-B49.5,2024-04-02 04:00:00,0.26,0.46,0.16,0.16,2476,2068,0
HIGHNY-24APR02-B49.5,2024-04-03 04:00:00,0.01,0.01,0.01,0.01,5528,7535,0
HIGHNY-24APR02-B47.5,2024-04-02 04:00:00,0.24,0.24,0.01,0.01,78,52,0
HIGHNY-24APR02-B47.5,2024-04-03 04:00:00,0.01,0.01,0.01,0.01,2138,2190,0
HIGHNY-24APR02-B45.5,2024-04-02 04:00:00,0.04,0.04,0.04,0.04,53,53,0
HIGHNY-24APR02-B45.5,2024-04-03 04:00:00,0.01,0.01,0.01,0.01,279,332,0
HIGHNY-24APR02-T45,2024-04-02 04:00:00,0.01,0.01,0.01,0.01,19,19,0
HIGHNY-24APR01-T55,2024-04-01 04:00:00,0.28,0.28,0.08,0.18,801,801,0
HIGHNY-24APR01-T55,2024-04-02 04:00:00,0.28,0.36,0.03,0.06,429,1014,0
HIGHNY-24APR01-B54.5,2024-04-01 04:00:00,0.37,0.48,0.28,0.36,714,692,0
HIGHNY-24APR01-B54.5,2024-04-02 04:00:00,0.4,0.99,0.4,0.99,253,782,1
HIGHNY-24APR01-B52.5,2024-04-01 04:00:00,0.25,0.52,0.25,0.36,496,389,0
HIGHNY-24APR01-B52.5,2024-04-02 04:00:00,0.27,0.32,0.01,0.01,2779,2313,0
HIGHNY-24APR01-B50.5,2024-04-01 04:00:00,0.24,0.24,0.06,0.06,89,56,0
HIGHNY-24APR01-B50.5,2024-04-02 04:00:00,0.01,0.01,0.01,0.01,289,345,0
HIGHNY-24MAR31-T64,2024-04-01 04:00:00,0.06,0.69,0.01,0.02,1141,1124,0
HIGHNY-24MAR31-B63.5,2024-03-31 04:00:00,0.28,0.28,0.25,0.25,246,246,0
HIGHNY-24MAR31-B63.5,2024-04-01 04:00:00,0.2,0.4,0.01,0.02,988,722,0
HIGHNY-24MAR31-B61.5,2024-03-31 04:00:00,0.44,0.55,0.42,0.55,469,469,0
HIGHNY-24MAR31-B61.5,2024-04-01 04:00:00,0.63,0.99,0.62,0.98,854,769,1
HIGHNY-24MAR31-B59.5,2024-03-31 04:00:00,0.21,0.21,0.12,0.12,281,255,0
HIGHNY-24MAR31-B59.5,2024-04-01 04:00:00,0.13,0.13,0.01,0.01,675,675,0
HIGHNY-24MAR31-B57.5,2024-03-31 04:00:00,0.14,0.14,0.14,0.14,6,6,0
HIGHNY-24MAR31-T57,2024-03-31 04:00:00,0.08,0.08,0.08,0.08,10,10,0
HIGHNY-24MAR30-T62,2024-03-30 04:00:00,0.03,0.03,0.03,0.03,9,9,0
HIGHNY-24MAR30-T62,2024-03-31 04:00:00,0.03,0.24,0.03,0.24,736,654,0
HIGHNY-24MAR30-B61.5,2024-03-30 04:00:00,0.2,0.36,0.2,0.23,707,688,0
HIGHNY-24MAR30-B61.5,2024-03-31 04:00:00,0.21,0.99,0.03,0.99,538,1104,1
HIGHNY-24MAR30-B59.5,2024-03-30 04:00:00,0.45,0.52,0.45,0.48,640,640,0
HIGHNY-24MAR30-B59.5,2024-03-31 04:00:00,0.62,0.9,0.01,0.01,3436,3951,0
HIGHNY-24MAR30-B57.5,2024-03-30 04:00:00,0.25,0.33,0.16,0.33,418,44,0
HIGHNY-24MAR30-B57.5,2024-03-31 04:00:00,0.14,0.22,0.11,0.12,204,190,0
HIGHNY-24MAR30-T55,2024-03-30 04:00:00,0.02,0.02,0.02,0.02,100,100,0
HIGHNY-24MAR30-T55,2024-03-31 04:00:00,0.01,0.08,0.01,0.01,101,110,0
HIGHNY-24MAR30-B55.5,2024-03-30 04:00:00,0.05,0.05,0.05,0.05,9,9,0
HIGHNY-24MAR30-B55.5,2024-03-31 04:00:00,0.13,0.14,0.05,0.05,124,133,0
HIGHNY-24MAR29-T58,2024-03-29 04:00:00,0.09,0.12,0.09,0.09,554,554,0
HIGHNY-24MAR29-T58,2024-03-30 04:00:00,0.03,0.03,0.03,0.03,1004,1054,0
HIGHNY-24MAR29-T51,2024-03-30 04:00:00,0.01,0.01,0.01,0.01,934,934,0
HIGHNY-24MAR29-B57.5,2024-03-29 04:00:00,0.33,0.33,0.12,0.12,686,586,0
HIGHNY-24MAR29-B57.5,2024-03-30 04:00:00,0.2,0.42,0.03,0.03,1656,1312,0
HIGHNY-24MAR29-B55.5,2024-03-29 04:00:00,0.32,0.5,0.32,0.5,535,525,0
HIGHNY-24MAR29-B55.5,2024-03-30 04:00:00,0.58,0.99,0.58,0.97,1209,1104,1
HIGHNY-24MAR29-B53.5,2024-03-29 04:00:00,0.18,0.28,0.15,0.2,810,800,0
HIGHNY-24MAR29-B53.5,2024-03-30 04:00:00,0.26,0.26,0.05,0.05,665,926,0
HIGHNY-24MAR29-B51.5,2024-03-29 04:00:00,0.13,0.13,0.13,0.13,10,10,0
HIGHNY-24MAR29-B51.5,2024-03-30 04:00:00,0.04,0.12,0.01,0.01,688,616,0
HIGHNY-24MAR28-T58,2024-03-28 04:00:00,0.01,0.01,0.01,0.01,100,100,0
HIGHNY-24MAR28-B57.5,2024-03-28 04:00:00,0.15,0.15,0.03,0.03,120,120,0
HIGHNY-24MAR28-B57.5,2024-03-29 04:00:00,0.01,0.01,0.01,0.01,120,120,0
HIGHNY-24MAR28-B55.5,2024-03-28 04:00:00,0.41,0.41,0.14,0.14,242,226,0
HIGHNY-24MAR28-B55.5,2024-03-29 04:00:00,0.01,0.24,0.01,0.01,23,238,0
HIGHNY-24MAR28-B53.5,2024-03-28 04:00:00,0.28,0.53,0.28,0.33,345,323,0
HIGHNY-24MAR28-B53.5,2024-03-29 04:00:00,0.12,0.74,0.04,0.04,87,396,0
HIGHNY-24MAR28-T51,2024-03-28 04:00:00,0.08,0.36,0.08,0.36,624,562,0
HIGHNY-24MAR28-T51,2024-03-29 04:00:00,0.01,0.99,0.01,0.01,3548,3021,0
HIGHNY-24MAR28-B51.5,2024-03-28 04:00:00,0.11,0.2,0.11,0.17,237,237,0
HIGHNY-24MAR28-B51.5,2024-03-29 04:00:00,0.5,0.99,0.34,0.5,76,311,0
HIGHNY-24MAR27-T59,2024-03-28 04:00:00,0.01,0.01,0.01,0.01,91,91,0
HIGHNY-24MAR27-T52,2024-03-27 04:00:00,0.08,0.08,0.07,0.07,230,220,0
HIGHNY-24MAR27-T52,2024-03-28 04:00:00,0.01,0.99,0.01,0.03,2846,2615,0
HIGHNY-24MAR27-B58.5,2024-03-27 04:00:00,0.23,0.23,0.11,0.11,689,689,0
HIGHNY-24MAR27-B58.5,2024-03-28 04:00:00,0.06,0.14,0.01,0.14,746,1307,0
HIGHNY-24MAR27-B56.5,2024-03-27 04:00:00,0.39,0.41,0.3,0.3,762,658,0
HIGHNY-24MAR27-B56.5,2024-03-28 04:00:00,0.21,0.41,0.03,0.19,824,1462,0
HIGHNY-24MAR27-B54.5,2024-03-27 04:00:00,0.14,0.45,0.14,0.45,770,760,0
HIGHNY-24MAR27-B54.5,2024-03-28 04:00:00,0.49,0.99,0.01,0.01,769,972,0
HIGHNY-24MAR27-B52.5,2024-03-27 04:00:00,0.11,0.19,0.1,0.14,1220,1210,0
HIGHNY-24MAR27-B52.5,2024-03-28 04:00:00,0.39,0.99,0.22,0.99,883,991,1
HIGHNY-24MAR26-T53,2024-03-26 04:00:00,0.09,0.09,0.09,0.09,23,23,0
HIGHNY-24MAR26-T53,2024-03-27 04:00:00,0.09,0.26,0.03,0.03,522,439,0
HIGHNY-24MAR26-B52.5,2024-03-26 04:00:00,0.24,0.25,0.15,0.15,588,482,0
HIGHNY-24MAR26-B52.5,2024-03-27 04:00:00,0.15,0.46,0.1,0.1,346,658,0
HIGHNY-24MAR26-B50.5,2024-03-26 04:00:00,0.39,0.4,0.22,0.22,415,415,0
HIGHNY-24MAR26-B50.5,2024-03-27 04:00:00,0.33,0.99,0.01,0.01,575,690,0
HIGHNY-24MAR26-B48.5,2024-03-26 04:00:00,0.25,0.53,0.2,0.53,327,276,0
HIGHNY-24MAR26-B48.5,2024-03-27 04:00:00,0.34,0.51,0.01,0.01,104,307,0
HIGHNY-24MAR26-B46.5,2024-03-26 04:00:00,0.11,0.23,0.11,0.18,298,297,0
HIGHNY-24MAR26-B46.5,2024-03-27 04:00:00,0.1,0.3,0.01,0.01,326,602,0
HIGHNY-24MAR26-T46,2024-03-26 04:00:00,0.06,0.08,0.06,0.08,79,79,0
HIGHNY-24MAR26-T46,2024-03-27 04:00:00,0.02,0.02,0.02,0.02,10,79,0
HIGHNY-24MAR25-T55,2024-03-25 04:00:00,0.09,0.09,0.09,0.09,23,23,0
HIGHNY-24MAR25-T55,2024-03-26 04:00:00,0.03,0.03,0.03,0.03,500,523,0
HIGHNY-24MAR25-B54.5,2024-03-25 04:00:00,0.31,0.31,0.16,0.16,573,563,0
HIGHNY-24MAR25-B54.5,2024-03-26 04:00:00,0.45,0.6,0.01,0.02,419,950,0
HIGHNY-24MAR25-B52.5,2024-03-25 04:00:00,0.36,0.52,0.36,0.52,483,470,0
HIGHNY-24MAR25-B52.5,2024-03-26 04:00:00,0.5,0.99,0.03,0.98,1558,1846,1
HIGHNY-24MAR25-B50.5,2024-03-25 04:00:00,0.18,0.39,0.18,0.39,908,888,0
HIGHNY-24MAR25-B50.5,2024-03-26 04:00:00,0.35,0.97,0.01,0.01,11006,11368,0
HIGHNY-24MAR25-T48,2024-03-25 04:00:00,0.08,0.08,0.08,0.08,10,10,0
HIGHNY-24MAR25-B48.5,2024-03-25 04:00:00,0.01,0.12,0.01,0.12,23,23,0
HIGHNY-24MAR25-B48.5,2024-03-26 04:00:00,0.01,0.01,0.01,0.01,935,958,0
HIGHNY-24MAR24-T50,2024-03-24 04:00:00,0.16,0.16,0.07,0.08,285,285,0
HIGHNY-24MAR24-B49.5,2024-03-24 04:00:00,0.25,0.47,0.1,0.11,1699,1455,0
HIGHNY-24MAR24-B49.5,2024-03-25 04:00:00,0.15,0.24,0.01,0.03,273,1689,0
HIGHNY-24MAR24-B47.5,2024-03-24 04:00:00,0.4,0.44,0.27,0.27,810,724,0
HIGHNY-24MAR24-B47.5,2024-03-25 04:00:00,0.28,0.99,0.28,0.99,520,725,1
HIGHNY-24MAR24-B45.5,2024-03-24 04:00:00,0.25,0.36,0.24,0.36,105,85,0
HIGHNY-24MAR24-B45.5,2024-03-25 04:00:00,0.41,0.44,0.01,0.01,1034,1105,0
HIGHNY-24MAR24-B43.5,2024-03-24 04:00:00,0.12,0.12,0.12,0.12,10,10,0
HIGHNY-24MAR24-T43,2024-03-24 04:00:00,0.08,0.08,0.08,0.08,20,20,0
HIGHNY-24MAR24-T43,2024-03-25 04:00:00,0.01,0.01,0.01,0.01,477,487,0
HIGHNY-24MAR23-T55,2024-03-23 04:00:00,0.25,0.49,0.13,0.2,421,349,0
HIGHNY-24MAR23-B54.5,2024-03-23 04:00:00,0.41,0.63,0.39,0.44,939,698,0
HIGHNY-24MAR23-B52.5,2024-03-23 04:00:00,0.27,0.37,0.15,0.15,733,618,0
HIGHNY-24MAR23-B52.5,2024-03-24 04:00:00,0.75,0.99,0.03,0.03,377,978,0
HIGHNY-24MAR23-B50.5,2024-03-23 04:00:00,0.21,0.21,0.13,0.13,283,263,0
HIGHNY-24MAR23-B50.5,2024-03-24 04:00:00,0.25,0.99,0.01,0.97,462,684,1
HIGHNY-24MAR23-B48.5,2024-03-24 04:00:00,0.12,0.12,0.01,0.03,6234,6223,0
HIGHNY-24MAR23-T48,2024-03-24 04:00:00,0.08,0.08,0.01,0.01,1158,1128,0
HIGHNY-24MAR22-T48,2024-03-22 04:00:00,0.13,0.13,0.13,0.13,18,18,0
HIGHNY-24MAR22-B47.5,2024-03-22 04:00:00,0.2,0.25,0.12,0.12,486,460,0
HIGHNY-24MAR22-B47.5,2024-03-23 04:00:00,0.12,0.12,0.02,0.03,556,935,0
HIGHNY-24MAR22-B45.5,2024-03-22 04:00:00,0.39,0.45,0.32,0.41,657,326,0
HIGHNY-24MAR22-B45.5,2024-03-23 04:00:00,0.47,0.47,0.47,0.47,10,326,0
HIGHNY-24MAR22-B43.5,2024-03-22 04:00:00,0.24,0.43,0.23,0.43,585,537,0
HIGHNY-24MAR22-B43.5,2024-03-23 04:00:00,0.49,0.54,0.01,0.01,141,678,0
HIGHNY-24MAR22-B41.5,2024-03-22 04:00:00,0.07,0.12,0.07,0.12,39,39,0
HIGHNY-24MAR22-B41.5,2024-03-23 04:00:00,0.01,0.01,0.01,0.01,11,39,0
HIGHNY-24MAR22-T41,2024-03-22 04:00:00,0.03,0.08,0.03,0.08,38,38,0
HIGHNY-24MAR22-T41,2024-03-23 04:00:00,0.01,0.01,0.01,0.01,10,38,0
HIGHNY-24MAR21-T47,2024-03-21 04:00:00,0.08,0.27,0.07,0.07,36,36,0
HIGHNY-24MAR21-T40,2024-03-21 04:00:00,0.03,0.08,0.03,0.08,203,203,0
HIGHNY-24MAR21-T40,2024-03-22 04:00:00,0.01,0.01,0.01,0.01,10,203,0
HIGHNY-24MAR21-B46.5,2024-03-21 04:00:00,0.18,0.2,0.12,0.14,709,709,0
HIGHNY-24MAR21-B44.5,2024-03-21 04:00:00,0.39,0.39,0.2,0.2,718,708,0
HIGHNY-24MAR21-B44.5,2024-03-22 04:00:00,0.16,0.21,0.08,0.18,165,709,0
HIGHNY-24MAR21-B42.5,2024-03-21 04:00:00,0.26,0.41,0.26,0.38,617,571,0
HIGHNY-24MAR21-B42.5,2024-03-22 04:00:00,0.64,0.99,0.64,0.99,314,885,1
HIGHNY-24MAR21-B40.5,2024-03-21 04:00:00,0.15,0.19,0.1,0.19,787,787,0
HIGHNY-24MAR21-B40.5,2024-03-22 04:00:00,0.73,0.73,0.01,0.01,1076,1824,0
HIGHNY-24MAR20-T58,2024-03-20 04:00:00,0.15,0.15,0.06,0.06,278,278,0
HIGHNY-24MAR20-T58,2024-03-21 04:00:00,0.06,0.06,0.06,0.06,222,500,0
HIGHNY-24MAR20-T51,2024-03-20 04:00:00,0.01,0.01,0.01,0.01,246,246,0
HIGHNY-24MAR20-B57.5,2024-03-20 04:00:00,0.35,0.35,0.15,0.23,1347,553,0
HIGHNY-24MAR20-B57.5,2024-03-21 04:00:00,0.22,0.48,0.18,0.48,339,789,0
HIGHNY-24MAR20-B55.5,2024-03-20 04:00:00,0.33,0.51,0.32,0.4,756,490,0
HIGHNY-24MAR20-B55.5,2024-03-21 04:00:00,0.56,0.61,0.03,0.03,168,658,0
HIGHNY-24MAR20-B53.5,2024-03-20 04:00:00,0.25,0.35,0.16,0.25,1211,895,0
HIGHNY-24MAR20-B53.5,2024-03-21 04:00:00,0.22,0.99,0.01,0.01,715,1372,0
HIGHNY-24MAR20-B51.5,2024-03-20 04:00:00,0.06,0.06,0.06,0.06,246,246,0
HIGHNY-24MAR19-B51.5,2024-03-19 04:00:00,0.14,0.14,0.1,0.11,302,294,0
HIGHNY-24MAR19-T45,2024-03-19 04:00:00,0.02,0.02,0.02,0.02,1,1,0
HIGHNY-24MAR19-T45,2024-03-20 04:00:00,0.01,0.01,0.01,0.01,187,188,0
HIGHNY-24MAR19-B49.5,2024-03-19 04:00:00,0.32,0.5,0.32,0.44,969,727,0
HIGHNY-24MAR19-B49.5,2024-03-20 04:00:00,0.48,0.48,0.23,0.23,149,844,0
HIGHNY-24MAR19-B47.5,2024-03-19 04:00:00,0.31,0.41,0.31,0.38,737,727,0
