TimeStamp,AVALANCHE,BLIZZARD,COASTAL_FLOOD,COLD/WIND_CHILL,DEBRIS_FLOW,DENSE_FOG,DENSE_SMOKE,DROUGHT,DUST_DEVIL,DUST_STORM,EXCESSIVE_HEAT,ASTRONOMICAL_LOW_TIDE,EXTREME_COLD/WIND_CHILL,FLASH_FLOOD,FLOOD,FREEZING_FOG,FROST/FREEZE,FUNNEL_CLOUD,HAIL,HEAT,HEAVY_RAIN,HEAVY_SNOW,HIGH_SURF,HIGH_WIND,HURRICANE_(TYPHOON),ICE_STORM,LAKE-EFFECT_SNOW,LAKESHORE_FLOOD,LIGHTNING,MARINE_HAIL,MARINE_HIGH_WIND,MARINE_STRONG_WIND,MARINE_THUNDERSTORM_WIND,RIP_CURRENT,SEICHE,SLEET,SNEAKERWAVE,STORM_SURGE/TIDE,STRONG_WIND,THUNDERSTORM_WIND,TORNADO,TROPICAL_DEPRESSION,TROPICAL_STORM,TSUNAMI,VOLCANIC_ASH,WATERSPOUT,WILDFIRE,WINTER_STORM,WINTER_WEATHER,PRECIPITATION
2013-08,0.0,0.0,0.0,0.0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,75,43,0.0,0.0,2,18,1,4,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,68,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.28500000000000003
2013-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4.0,0.0,0.0,38,8,0.0,2.0,0,82,37,0,0,0.0,0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,168,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.28500000000000003
2013-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,10,0.0,21.0,1,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,87,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.036000000000000004
2013-11,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,6.0,0.0,2,4,0.0,0.0,0,0,0,0,7,0.0,35,0.0,7.0,7.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,55,135,0,0.0,0.0,0.0,0,0.0,5.0,28,16,0.315
2013-12,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0,0.0,0.0,0.0,1,10,0.0,0.0,0,0,0,0,47,0.0,0,0.0,15.0,52.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,8,0,0.0,0.0,0.0,0,0.0,0.0,94,134,0.315
2014-01,0.0,4.0,8.0,218.0,0.0,58.0,0,0.0,0.0,0,0.0,18.0,83.0,5,15,17.0,0.0,0,0,0,0,178,0.0,7,0.0,2.0,15.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,48,0,0,0.0,0.0,0.0,0,0.0,0.0,32,134,0.279
2014-02,0.0,0.0,0.0,2.0,0.0,34.0,0,0.0,0.0,0,0.0,11.0,0.0,0,7,0.0,0.0,0,0,0,0,184,0.0,0,0.0,10.0,11.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,11,0,0,0.0,0.0,0.0,0,0.0,0.0,193,141,0.5479999999999999
2014-03,0.0,16.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,13,0.0,0.0,0,0,0,0,18,0.0,5,0.0,0.0,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,38,0,0,0.0,0.0,0.0,0,0.0,0.0,53,69,0.36700000000000005
2014-04,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,61,0.0,0.0,0,2,0,0,0,0.0,7,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,19,18,0,0.0,0.0,0.0,0,0.0,10.0,0,6,0.7849999999999999
2014-05,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,65,70,0.0,0.0,1,138,0,1,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,99,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.437
2014-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97,35,0.0,0.0,0,54,17,0,0,0.0,0,0.0,0.0,0.0,0.0,27,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,311,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.42600000000000005
2014-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0.0,112,5,0.0,0.0,3,123,25,0,0,0.0,0,0.0,0.0,0.0,0.0,49,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,744,13,0.0,0.0,0.0,0,0.0,0.0,0,0,0.559
2014-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,103,10,0.0,0.0,0,44,0,1,0,0.0,0,0.0,0.0,0.0,0.0,5,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,74,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.225
2014-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.0,2.0,1,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,76,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.121
2014-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,0,0.0,11.0,0,5,0,3,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,13,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.5770000000000001
2014-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0,0,0,0,35,0.0,8,0.0,0.0,33.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,38,2,0,0.0,0.0,0.0,0,0.0,0.0,47,49,0.45099999999999996
2014-12,0.0,0.0,9.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,9,0.0,0.0,0,0,0,3,5,0.0,6,0.0,0.0,7.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,22,10,0,0.0,0.0,0.0,0,0.0,0.0,48,79,0.6039999999999999
2015-01,0.0,8.0,0.0,75.0,0.0,0.0,0,0.0,0.0,0,0.0,12.0,23.0,0,9,0.0,0.0,0,0,0,1,27,0.0,7,0.0,0.0,37.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,36,2,0,0.0,0.0,0.0,0,0.0,0.0,32,258,0.523
2015-02,0.0,0.0,0.0,265.0,0.0,0.0,0,0.0,0.0,0,0.0,26.0,155.0,0,0,0.0,0.0,0,0,0,0,142,0.0,21,0.0,0.0,4.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,66,0,0,0.0,0.0,0.0,0,0.0,0.0,79,166,0.20400000000000001
2015-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14,0.0,0.0,0,0,0,0,70,0.0,1,0.0,1.0,2.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,16,1,0,0.0,0.0,0.0,0,0.0,0.0,24,110,0.47199999999999986
2015-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,1,23,0,2,0,0.0,9,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,48,1,0.0,0.0,0.0,0,0.0,11.0,0,2,0.20800000000000002
2015-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,40,7,0.0,6.0,0,22,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,137,1,0.0,0.0,0.0,0,0.0,6.0,0,0,0.20800000000000002
2015-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,123,6,0.0,0.0,16,29,19,8,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,1.0,0.0,0.0,0,0.0,4,630,6,0.0,0.0,0.0,0,0.0,0.0,0,0,0.479
2015-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.0,0.0,0.0,70,8,0.0,0.0,4,19,23,7,0,0.0,0,0.0,0.0,0.0,0.0,3,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,204,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.398
2015-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,25,3,0.0,0.0,0,52,0,2,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,8.0,0.0,0.0,0,0.0,1,118,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.23499999999999996
2015-09,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0,0,0.0,0.0,0.0,23,15,0.0,0.0,0,4,1,12,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,35,1,0.0,0.0,0.0,0,0.0,2.0,0,0,0.328
2015-10,0.0,0.0,4.0,0.0,0.0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,13,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,18,20,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.39099999999999996
2015-11,0.0,0.0,0.0,0.0,0.0,2.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,10,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,4.0,0.0,0,0.0,5,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.20099999999999998
2015-12,0.0,0.0,0.0,0.0,0.0,10.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,9.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,9,0,0,0.0,0.0,0.0,0,0.0,0.0,2,48,0.4720000000000001
2016-01,0.0,30.0,19.0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,13,5.0,18,0.0,0.0,52.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0.0,80,16,0.441
2016-02,0.0,0.0,21.0,28.0,0.0,0.0,0,0.0,0.0,0,0.0,6.0,47.0,9,28,0.0,0.0,0,0,0,2,29,0.0,10,0.0,2.0,14.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,82,2,0.0,0.0,0.0,0,0.0,0.0,40,72,0.43999999999999995
2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0.0,2,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,37,1,0,0.0,0.0,0.0,0,0.0,0.0,2,15,0.11699999999999999
2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1.0,0,5,0,0,0,0.0,49,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,20,41,0,0.0,0.0,0.0,0,0.0,1.0,1,42,0.16099999999999998
2016-05,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,13,4,0.0,0.0,0,14,0,1,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,14,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.375
2016-06,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,28,10,0.0,0.0,0,45,0,4,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,263,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.26
2016-07,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,0.0,0,9.0,0.0,0.0,48,18,0.0,0.0,1,49,1,107,0,0.0,0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,422,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.702
2016-08,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,0.0,0,44.0,0.0,0.0,31,10,0.0,0.0,1,3,24,6,0,0.0,0,0.0,0.0,0.0,0.0,22,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,279,5,0.0,0.0,0.0,0,0.0,0.0,0,0,0.197
2016-09,0.0,0.0,1.0,0.0,0.0,0.0,0,28.0,0.0,0,0.0,0.0,0.0,8,7,0.0,0.0,0,0,0,49,0,3.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,1,95,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.279
2016-10,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,0.0,0,0.0,0.0,0.0,11,4,0.0,0.0,0,1,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,37,25,0,0.0,0.0,0.0,0,0.0,0.0,0,29,0.41500000000000004
2016-11,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0,0.0,0.0,0.0,0,3,0.0,0.0,0,0,0,0,6,0.0,1,0.0,0.0,39.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,9,0,0,0.0,0.0,0.0,0,0.0,1.0,7,9,0.541
2016-12,0.0,1.0,0.0,25.0,0.0,0.0,0,3.0,0.0,0,0.0,19.0,0.0,0,6,0.0,0.0,0,0,0,0,0,0.0,0,0.0,13.0,46.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,10,0,0,0.0,0.0,0.0,0,0.0,0.0,3,131,0.289
2017-01,0.0,0.0,10.0,0.0,0.0,0.0,0,3.0,0.0,0,0.0,0.0,0.0,5,17,0.0,0.0,0,0,0,7,16,0.0,43,0.0,0.0,24.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,38,10,0,0.0,0.0,0.0,0,0.0,0.0,20,85,0.48299999999999993
2017-02,0.0,14.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,0.0,0.0,0.0,5,0,0.0,0.0,1,26,0,0,42,0.0,40,0.0,7.0,20.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,11,87,3,0.0,0.0,0.0,0,0.0,0.0,102,35,0.248
2017-03,0.0,42.0,12.0,2.0,0.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,0,12,0.0,0.0,0,0,0,6,25,0.0,86,0.0,1.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,45,23,0,0.0,0.0,0.0,0,0.0,0.0,104,27,0.5249999999999999
2017-04,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,1,23,0.0,0.0,3,24,0,0,0,0.0,13,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,14,48,1,0.0,0.0,0.0,0,0.0,0.0,1,2,0.384
2017-05,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,27,25,0.0,4.0,0,96,0,13,0,0.0,6,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,11,349,15,0.0,0.0,0.0,0,0.0,0.0,0,0,0.6379999999999999
2017-06,0.0,0.0,7.0,0.0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,66,19,0.0,0.0,1,49,0,3,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,3.0,0.0,0.0,0,0.0,2,343,10,0.0,0.0,0.0,0,0.0,0.0,0,0,0.476
2017-07,0.0,0.0,7.0,0.0,1.0,0.0,0,0.0,0.0,0,3.0,0.0,0.0,212,69,0.0,0.0,1,17,3,80,0,0.0,0,0.0,0.0,0.0,0.0,18,0,0.0,0,0,4.0,0.0,0.0,0,0.0,0,241,9,0.0,0.0,0.0,0,0.0,0.0,0,0,0.41899999999999993
2017-08,0.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31,36,0.0,0.0,3,39,1,34,0,1.0,0,0.0,0.0,0.0,0.0,17,0,0.0,0,0,5.0,0.0,0.0,0,0.0,0,516,6,0.0,0.0,0.0,0,0.0,0.0,0,0,0.33399999999999996
2017-09,0.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5,2,0.0,0.0,0,6,0,2,0,5.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4.0,0.0,0.0,0,0.0,0,72,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.2
2017-10,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5,22,0.0,0.0,0,0,0,7,0,0.0,43,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,42,100,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.418
2017-11,0.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,11,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,6.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,59,33,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.158
2017-12,0.0,0.0,0.0,50.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,10.0,0,0,0.0,0.0,0,0,0,0,11,0.0,3,0.0,0.0,53.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0.0,23,107,0.221
2018-01,0.0,27.0,0.0,32.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,62.0,3,66,0.0,0.0,0,0,0,0,22,0.0,1,0.0,0.0,10.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,2.0,0,4,0,0.0,0.0,0.0,0,0.0,0.0,96,55,0.21800000000000003
2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,36,0.0,0.0,0,0,0,0,44,0.0,0,0.0,0.0,8.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,49,75,0.5829999999999999
2018-03,0.0,6.0,34.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,3,0.0,0.0,0,0,0,0,54,0.0,75,0.0,0.0,5.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,208,135,0.5170000000000001
2018-04,0.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,43,21,0.0,0.0,0,2,0,0,9,2.0,103,0.0,12.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,14,5,0,0.0,0.0,0.0,0,0.0,0.0,6,73,0.578
2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,20,2,0.0,0.0,1,77,0,0,0,0.0,9,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,494,15,0.0,0.0,0.0,0,0.0,0.0,0,0,0.35300000000000004
2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,102,22,0.0,0.0,1,8,36,2,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,178,7,0.0,0.0,0.0,0,0.0,0.0,0,0,0.31100000000000005
2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,54.0,0.0,0.0,108,13,0.0,0.0,1,25,27,15,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,200,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.7450000000000001
2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,269,19,0.0,0.0,3,16,41,33,0,0.0,0,0.0,0.0,0.0,0.0,11,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,215,5,0.0,0.0,0.0,0,0.0,0.0,0,0,0.859
2018-09,0.0,0.0,35.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,116,69,0.0,0.0,0,1,19,15,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,1.0,0.0,0.0,0,0.0,1,78,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.619
2018-10,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,32,6,0.0,15.0,3,21,0,0,0,0.0,27,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,1.0,11,64,24,0.0,0.0,0.0,0,0.0,0.0,0,0,0.3589999999999999
2018-11,0.0,0.0,21.0,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,15,1,0.0,0.0,0,1,0,0,27,0.0,6,0.0,0.0,10.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,65,21,0,0.0,0.0,0.0,0,0.0,0.0,118,69,0.7619999999999998
2018-12,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,10,4,0.0,0.0,0,0,0,0,0,0.0,2,0.0,0.0,3.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,59,0,0,0.0,0.0,0.0,0,0.0,0.0,2,35,0.651
2019-01,0.0,6.0,8.0,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,92.0,0,23,0.0,0.0,0,6,0,0,26,0.0,32,0.0,0.0,23.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,55,1,1,0.0,0.0,0.0,0,0.0,0.0,118,113,0.358
2019-02,0.0,7.0,0.0,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,2,14,0.0,0.0,0,0,0,0,2,0.0,186,0.0,0.0,3.0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,41,0,0,0.0,0.0,0.0,0,0.0,0.0,107,129,0.314
2019-03,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0.0,0,8,0,0,23,0.0,9,0.0,0.0,7.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,12,0,0.0,0.0,0.0,0,0.0,1.0,40,113,0.38700000000000007
2019-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,10,0.0,0.0,2,33,0,0,0,0.0,0,0.0,0.0,3.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,34,193,15,0.0,0.0,0.0,0,0.0,0.0,0,0,0.45499999999999996
2019-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,53,25,0.0,0.0,6,204,0,2,0,0.0,0,0.0,0.0,0.0,7.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,371,18,0.0,0.0,0.0,0,0.0,0.0,0,0,0.6819999999999999
2019-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,113,15,0.0,0.0,0,69,0,6,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,405,7,0.0,0.0,0.0,0,0.0,0.0,0,0,0.546
2019-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,59.0,0.0,0.0,243,19,0.0,0.0,1,29,54,11,0,0.0,0,0.0,0.0,0.0,0.0,12,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,731,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.577
2019-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,99,20,0.0,0.0,0,91,8,1,0,0.0,0,0.0,0.0,0.0,0.0,18,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,756,5,0.0,0.0,0.0,0,0.0,0.0,0,0,0.37
2019-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,0,0.0,0.0,1,16,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,77,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.095
2019-10,0.0,0.0,48.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,56,29,0.0,38.0,0,2,0,3,0,0.0,33,0.0,0.0,0.0,7.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,85,127,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.615
2019-11,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,37,0.0,0.0,0,0,0,0,0,0.0,51,0.0,0.0,1.0,17.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,29,6,0,0.0,0.0,0.0,0,0.0,0.0,21,43,0.195
2019-12,0.0,0.0,0.0,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,54,0.0,0,0.0,6.0,14.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,20,0,0,0.0,0.0,0.0,0,0.0,0.0,36,107,0.709
2020-01,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0.0,16,0.0,3.0,21.0,6.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,68,0,0,0.0,0.0,0.0,0,0.0,0.0,5,79,0.193
2020-02,0.0,9.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0,0,0,0,17,0.0,17,0.0,0.0,17.0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,31,88,0,0.0,0.0,0.0,0,0.0,0.0,20,71,0.25400000000000006
2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,17,3,0.0,0.0,0,39,0,0,2,0.0,13,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,59,0,0.0,0.0,0.0,0,0.0,1.0,4,29,0.378
2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4,11,0.0,0.0,0,18,0,0,0,0.0,87,0.0,0.0,0.0,4.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,22,265,5,0.0,0.0,0.0,0,0.0,0.0,0,31,0.378
